talent_entity_id,talent_name,talent_type,related_entity_id,related_entity_type,relationship
553256ea-a93c-4401-9339-781b29c0db5a,Conan O'Brien,SXM_HOST,42404bdd-d751-46db-8cb4-fd8ef483d5a3,show,HOST
e3842d68-0e1e-4f18-a70e-c051334c1dcb,Tim O'Brien,ARTIST,29e56faf-6125-3116-83e0-b80bb280825b,show-podcast,HOST
ce8ca423-85aa-48ee-810b-291b12139116,Keith Morrison,HOST,7e9094ce-7089-392a-8e1d-bfa55215340e,show-podcast,HOST
cfb3cdbf-141a-4236-a985-0bd13badd884,Downtown Julie Brown,SXM_HOST,bbadead9-4fc7-174a-d360-3fd549bc530e,channel-linear,HOST
cfb3cdbf-141a-4236-a985-0bd13badd884,Downtown Julie Brown,SXM_HOST,d55c4c07-402b-0842-a876-8559ea64f494,channel-linear,HOST
6a3e1570-86ea-4155-8196-3dd5ec5a6d0e,Dan Soder,ARTIST,d2940cdc-5c35-3e93-8a81-7bfc6a8c84ba,show-podcast,HOST
55b02797-fae1-44f5-ba7a-49f3fcbd87ff,Rida,SXM_HOST,585d119c-bab5-2884-e20c-1086261bfaf6,show,HOST
ee7ad419-9674-4606-afc5-2e3eb46dd405,Priyanka Wali,HOST,7ceceba0-2f3c-381e-a2f8-7cf7fa92a949,show-podcast,HOST
780b6d56-668f-4da3-ab64-d221b5d37ea0,Hari Kondabolu,ARTIST,7ceceba0-2f3c-381e-a2f8-7cf7fa92a949,show-podcast,HOST
065abaa9-39a0-4cad-ad34-087d6bef3881,The Doobie Brothers,ARTIST,5ad8659a-414a-9e26-b973-f5a229d788dd,channel-linear,HOST
1d39658e-98be-42fe-938d-a7e87907989d,T. Graham Brown,ARTIST,32566352-8e68-80f8-fe11-3f9715b63876,channel-linear,HOST
bed37169-ec7b-435b-b3b8-df49129ede5d,Richard Marx,ARTIST,bda81f03-f231-d4db-56ad-40cb132c5663,channel-linear,HOST
3c13422a-0df2-47b9-8cb0-50c10dbd5ba8,Heather B,SXM_HOST,441fbeef-3d59-deb4-6b39-6a28cd617a9c,channel-linear,HOST
5b73b42a-be13-43c5-8caf-5f621b722d14,Billy Idol,ARTIST,65f04311-3581-256c-97b9-279838d6ff5e,channel-linear,HOST
e853a5b7-aba4-4809-9383-78f33da97568,Jason Davis,SXM_HOST,53083b46-7b29-3903-222a-3350e42eff68,channel-linear,HOST
82695204-5915-4dc8-8bea-d32649c8f7dd,Keith Costigan,SXM_HOST,2f7441a4-0d18-43ff-a574-e98217c28f4a,channel-linear,HOST
82695204-5915-4dc8-8bea-d32649c8f7dd,Keith Costigan,SXM_HOST,53083b46-7b29-3903-222a-3350e42eff68,channel-linear,HOST
81d3c4ee-48da-4804-9618-c266cddc6f3e,Tom Rennie,SXM_HOST,2f7441a4-0d18-43ff-a574-e98217c28f4a,channel-linear,HOST
95c5ae09-eda7-4ffb-9473-a92c3185ca02,Rodney Marsh,SXM_HOST,2f7441a4-0d18-43ff-a574-e98217c28f4a,channel-linear,HOST
e799b2e9-7ca4-460c-87c0-00fd26980f9b,Phil Schoen,SXM_HOST,2f7441a4-0d18-43ff-a574-e98217c28f4a,channel-linear,HOST
e799b2e9-7ca4-460c-87c0-00fd26980f9b,Phil Schoen,SXM_HOST,53083b46-7b29-3903-222a-3350e42eff68,channel-linear,HOST
95c5ae09-eda7-4ffb-9473-a92c3185ca02,Rodney Marsh,SXM_HOST,53083b46-7b29-3903-222a-3350e42eff68,channel-linear,HOST
8ce3d58f-2d58-4017-aab2-57aa7e319d1d,Brian Dunseth,SXM_HOST,2f7441a4-0d18-43ff-a574-e98217c28f4a,channel-linear,HOST
8ce3d58f-2d58-4017-aab2-57aa7e319d1d,Brian Dunseth,SXM_HOST,53083b46-7b29-3903-222a-3350e42eff68,channel-linear,HOST
81d3c4ee-48da-4804-9618-c266cddc6f3e,Tom Rennie,SXM_HOST,53083b46-7b29-3903-222a-3350e42eff68,channel-linear,HOST
e853a5b7-aba4-4809-9383-78f33da97568,Jason Davis,SXM_HOST,2f7441a4-0d18-43ff-a574-e98217c28f4a,channel-linear,HOST
230a05cb-6863-4a1c-ba87-65c37ad0789b,Teyana Taylor,ARTIST,da10e080-3102-9ec0-29df-4982b9ca09f5,show,GUEST
47feaf2a-db0c-45a7-9c5f-c28552c086f4,Fareed Zakaria,HOST,bfbb0693-0c7d-8a69-cf56-5101a9dda371,show,HOST
0a75a1b3-5075-4858-97be-2ce40a34c7a6,Brian Regan,ARTIST,7c03659c-755c-5a9c-8a5c-4d6bad764237,show,HOST
24f7b0b3-a444-4339-bd2e-cbc24f715d4c,Arnold Schwarzenegger,GUEST,bf39f6b0-c9ea-81fb-4a19-240f712fda09,show,GUEST
22d3482d-4f51-435b-8d2e-e64d24ca7e05,Kiki Monique,SXM_HOST,d8229f12-507c-368d-8236-94e664de18aa,show-podcast,HOST
24c5ce11-c626-4406-89a5-37461aeeca64,Matthew West,ARTIST,f5b62202-e945-357c-bc61-de3607946145,show-podcast,HOST
a5d6c204-92c4-4037-b603-c77e1b70bb54,Skip Bayless,SXM_HOST,c38f3123-9c6f-3883-a10f-28bae4ff4801,show-podcast,HOST
829db8a4-90ad-4284-abc6-697ec1503e22,Stanley T,SXM_HOST,78be52c6-7437-5155-d47d-b1af33b55fdf,show,HOST
79507419-9d74-4c8c-8a43-0e5346f4216d,Jesse Thorn,SXM_HOST,5286fbb3-3e06-329c-af4a-0f5defee51f3,show-podcast,HOST
93022d54-6345-4f83-8186-44677f9b4188,David Remnick,HOST,ce86c309-22bf-3e05-9d91-216a67c15306,show-podcast,HOST
c9e504bc-1238-474c-a648-9dfa5aea2374,Ron Bennington,SXM_HOST,80867fa3-093f-b076-bedc-af8d71cb54ab,channel-linear,HOST
201da46a-1993-467a-a765-cbf6b4a4553a,Robert Kelly,SXM_HOST,80867fa3-093f-b076-bedc-af8d71cb54ab,channel-linear,HOST
d85b9510-719b-4777-809f-1c96b0e7cabe,Gail Bennington,SXM_HOST,80867fa3-093f-b076-bedc-af8d71cb54ab,channel-linear,HOST
8a784928-8269-4c0b-8468-ccb421239716,Sam Roberts,SXM_HOST,80867fa3-093f-b076-bedc-af8d71cb54ab,channel-linear,HOST
4590fc71-e8f9-4865-a782-5282656c8237,Big Jay Oakerson,SXM_HOST,80867fa3-093f-b076-bedc-af8d71cb54ab,channel-linear,HOST
60e3fba8-09ce-42f3-baf2-7796b7219818,Grant Random,SXM_HOST,fd5740ec-7f11-0ecf-f676-46f9dc056d2c,channel-linear,HOST
1e126f95-3103-4cd4-a535-e8ff96569be5,Dan + Shay,ARTIST,fd5740ec-7f11-0ecf-f676-46f9dc056d2c,channel-linear,HOST
9e9bd8a5-402c-457b-8822-2294d499b4a2,Kat Corbett,SXM_HOST,fd5740ec-7f11-0ecf-f676-46f9dc056d2c,channel-linear,HOST
c9e504bc-1238-474c-a648-9dfa5aea2374,Ron Bennington,SXM_HOST,7afff919-c0fc-cf72-e705-8b5b7aa7f815,show,HOST
ddbef86c-961c-442b-a53c-d1abdbc773cf,Ryan Sampson,SXM_HOST,75c222e8-3696-7cee-6824-ecdbdadb7451,show,HOST
c9e504bc-1238-474c-a648-9dfa5aea2374,Ron Bennington,SXM_HOST,e0d9faa8-f4ef-dac1-12f0-8affa9bcf975,show,HOST
8a90b97e-bdd3-46bb-98aa-692232222fbd,Buzz Brainard,SXM_HOST,d06aed1e-70b4-8c4d-e0b2-54b259b22172,show,HOST
c1b86f35-571c-4aee-a6fc-af936400d0cd,Cayman Kelly,SXM_HOST,69cc3e2b-1005-4ebd-a744-3df16dbb47bb,show,HOST
34234f68-f46a-4a93-bc17-b613a8898ffb,Jose Mangin,SXM_HOST,bfb7ff2c-dff7-41f4-729e-469e61e7323b,show,HOST
81e8e5b2-883a-4a35-b52e-67267346c524,Macie Banks,SXM_HOST,08163c6e-35cc-d241-0805-8da6da000638,show,HOST
49c48b39-ea4e-4af6-8b14-042760ad346f,Mina SayWhat,SXM_HOST,9996fe79-6637-7d78-b624-c8bd54b5f921,show,HOST
958cad82-2605-4e8a-9a19-f442c4c610c3,"Marisol ""El Bombón"" Vargas",SXM_HOST,9c7652b9-5186-385a-b2e1-4c2fd12ddef9,show,HOST
c9e504bc-1238-474c-a648-9dfa5aea2374,Ron Bennington,SXM_HOST,2da82d3d-8916-fb2f-897d-b690f00eb19f,show,HOST
06f07f95-1c9a-4c5e-b662-ae55c0099872,Joe Madison,SXM_HOST,bfeb2258-c6e5-d346-5332-02ea357b63a4,show,HOST
f2b85ef4-da64-4ba8-9817-e89fa6cd82ba,Roxanne Shante,SXM_HOST,a8449352-8551-7e73-6d9f-426a6d40a18e,show,HOST
74ab0164-5325-4ab9-a802-5b5062ff642c,Karen Hunter,SXM_HOST,a8e8bba6-d44a-6086-a252-d15dac34e258,show,HOST
c9e504bc-1238-474c-a648-9dfa5aea2374,Ron Bennington,SXM_HOST,fec8b983-49d6-50a1-b1b7-0ad8b98d73ca,show,HOST
017b0f93-12a0-4174-90aa-02b3f6d337f4,Swaggy Sie,SXM_HOST,a8449352-8551-7e73-6d9f-426a6d40a18e,show,HOST
55b02797-fae1-44f5-ba7a-49f3fcbd87ff,Rida,SXM_HOST,de910d39-4ecf-2944-acfc-7c4288ef9422,show,HOST
f2b85ef4-da64-4ba8-9817-e89fa6cd82ba,Roxanne Shante,SXM_HOST,47ce8cc3-53a3-09cb-1ad7-94dc8b2dcbc1,show,HOST
06f07f95-1c9a-4c5e-b662-ae55c0099872,Joe Madison,SXM_HOST,6d0b835e-a3b9-30c4-2acd-d4aa76baa830,show,HOST
8a90b97e-bdd3-46bb-98aa-692232222fbd,Buzz Brainard,SXM_HOST,1dcf868c-609d-a238-3a9b-f012e607d1a6,show,HOST
017b0f93-12a0-4174-90aa-02b3f6d337f4,Swaggy Sie,SXM_HOST,47ce8cc3-53a3-09cb-1ad7-94dc8b2dcbc1,show,HOST
c1b86f35-571c-4aee-a6fc-af936400d0cd,Cayman Kelly,SXM_HOST,d2b6e681-177a-9bfc-a6d5-63d7ada25015,show,HOST
e4ed5636-1395-4187-8121-8050160157de,Jenny Eliscu,SXM_HOST,975ac404-d970-7f06-37cc-30a28c18077a,show,HOST
55b02797-fae1-44f5-ba7a-49f3fcbd87ff,Rida,SXM_HOST,340b35e3-6493-0834-46d7-7c5d4d1f2890,show,HOST
c9e504bc-1238-474c-a648-9dfa5aea2374,Ron Bennington,SXM_HOST,92021dfe-b237-86d1-06d1-c0ecddec415e,show,HOST
6a3e1570-86ea-4155-8196-3dd5ec5a6d0e,Dan Soder,ARTIST,32efb182-2229-6cba-4d18-a9657ef5cef0,show,HOST
1a2132b2-24ca-4f2b-b42a-cd2b4ba6c431,Sway Calloway,SXM_HOST,47b42f2e-4125-f0e7-20fc-5dc7aeb18809,show,HOST
8a90b97e-bdd3-46bb-98aa-692232222fbd,Buzz Brainard,SXM_HOST,0ae97635-5108-3a3d-30d0-d176dc850a8c,show,HOST
ea5e73c1-6285-4e83-ad55-96b2a7dbeb2a,Tony Fly,SXM_HOST,0750d96a-f257-48ee-9308-4b1f29f956da,show,HOST
1a2132b2-24ca-4f2b-b42a-cd2b4ba6c431,Sway Calloway,SXM_HOST,98730717-9233-3f80-6328-d19af1f70a8f,show,HOST
bf05e17d-bf08-4a31-9e95-38456e0d9219,Ania Hammar,SXM_HOST,0ae97635-5108-3a3d-30d0-d176dc850a8c,show,HOST
89f5a7b1-4781-469b-b290-e45cd03358c2,Symon,SXM_HOST,0750d96a-f257-48ee-9308-4b1f29f956da,show,HOST
6a3e1570-86ea-4155-8196-3dd5ec5a6d0e,Dan Soder,ARTIST,bd40178d-92b1-d3c0-76fb-f6e1afa9974a,show,HOST
e4ed5636-1395-4187-8121-8050160157de,Jenny Eliscu,SXM_HOST,c070d2ab-8090-5496-9cf9-70433ed53543,show,HOST
958cad82-2605-4e8a-9a19-f442c4c610c3,"Marisol ""El Bombón"" Vargas",SXM_HOST,54e51f0f-ff8f-e841-353a-355f9d6aa316,show,HOST
81e8e5b2-883a-4a35-b52e-67267346c524,Macie Banks,SXM_HOST,8c0b5b99-f1f3-05d8-96d3-9c4dcf0728b3,show,HOST
06f07f95-1c9a-4c5e-b662-ae55c0099872,Joe Madison,SXM_HOST,662b8633-2c60-2e80-b2a3-e16397440f9c,show,HOST
8a90b97e-bdd3-46bb-98aa-692232222fbd,Buzz Brainard,SXM_HOST,7bb657b1-a2d7-68e8-2aa3-b50c16664b8d,show,HOST
bf05e17d-bf08-4a31-9e95-38456e0d9219,Ania Hammar,SXM_HOST,7bb657b1-a2d7-68e8-2aa3-b50c16664b8d,show,HOST
576e0cc7-63eb-41e7-88c3-7be1bad19043,Billy Joel,ARTIST,877b01e8-9093-75cc-2097-cb081fe1e2ff,channel-linear,HOST
23d6b91e-5b90-4c4d-9ac0-48c79034beb3,Christopher Russo,SXM_HOST,23d6b91e-5b90-4c4d-9ac0-48c79034beb3,show,HOST
c7aef8e7-6fc1-49c0-8828-a5029174f6ac,Tommy London,SXM_HOST,568d364f-6ca3-d0b1-44ac-468329e6c236,show,HOST
9c81b45d-3e15-4fce-8a45-f9a515ee1bcc,Lisa Ann,SXM_HOST,8b66f94a-7304-fd83-d442-2153b881c21f,channel-linear,HOST
79507419-9d74-4c8c-8a43-0e5346f4216d,Jesse Thorn,SXM_HOST,22b6d419-0bc3-31f7-c9dd-53ca6c673d8c,channel-linear,HOST
abeda02f-c342-400e-8d5a-9a4e8651143a,John Roberts,SXM_HOST,c875a2e9-2768-ed46-5487-4e3e667ae553,channel-linear,HOST
2d491164-d923-4869-8e0b-28850221fc4d,KC Phillips,SXM_HOST,6be61b39-404e-7ccc-acac-f2dd90823ada,channel-linear,HOST
6dd9f690-ef9a-4dbd-a069-615dcaa25f7f,Michael B,SXM_HOST,54f4144b-13f6-4e4c-3d4b-3d9f6f766e27,channel-linear,HOST
2aa47542-02d5-49d5-a602-c870c0d529d6,Stephen A. Smith,SXM_HOST,1706e542-3ca7-79e7-75a9-f11aac2cbece,show,HOST
ed5f8747-0c2f-46fb-83cf-c5928ae64373,Lars Ulrich,ARTIST,bbabd8f9-69fd-6b42-d184-2a9195825534,show,HOST
2f91b387-6d23-43b9-bf74-e16ebaefbb71,Peter Frampton,ARTIST,20801778-3df2-d607-eab5-e03de0ca7815,channel-linear,HOST
9e92cc1d-11f7-4db2-89bb-170531848c23,Chris Spatola,SXM_HOST,325f06d1-8734-0378-1ae1-66323143c249,channel-linear,HOST
9e92cc1d-11f7-4db2-89bb-170531848c23,Chris Spatola,SXM_HOST,f5701423-11a8-9ee3-e9f9-11142108ae31,channel-linear,HOST
1bcae0f2-d614-4f97-b1b8-43dd01f867c2,John Mayer,ARTIST,5bac58df-8476-f8cc-f66f-b274615a5a41,show,HOST
e31de336-4c59-4934-bc69-81db104bc399,Bob Papa,SXM_HOST,f3126d70-09ea-bd0c-57cd-af5ab798f313,channel-linear,HOST
7094ec7e-52ff-4333-a504-7316ffd1acb2,Jim Bowden,SXM_HOST,f0cc0b32-5daa-3345-c618-4c48c2dda910,show,HOST
230a05cb-6863-4a1c-ba87-65c37ad0789b,Teyana Taylor,ARTIST,1171582e-b8ef-603f-e7d0-63b83081f17d,show,GUEST
cb865a68-42dd-4d28-b75e-7b667aa89673,Andy Cohen,SXM_HOST,1171582e-b8ef-603f-e7d0-63b83081f17d,show,HOST
9c25bf94-bc00-4ce1-9ef3-f0e31f58a2e4,Niecy Nash,GUEST,1171582e-b8ef-603f-e7d0-63b83081f17d,show,GUEST
cfe83a3d-49aa-4cd9-b7ca-4c114f745ec6,Sarah Paulson,GUEST,1171582e-b8ef-603f-e7d0-63b83081f17d,show,GUEST
ded1aee9-05da-4600-921d-0dfd15aadefc,Kaskade,ARTIST,b4ec0679-97a2-5193-772a-df63fec359ee,show,PERFORMER
747c3163-c1a2-4862-9b6a-5b473e5254d6,Jim Cramer,HOST,2b6effb8-eb0e-7421-d7bb-d843a9ff3ce1,channel-linear,HOST
762c496a-ffab-46d7-801b-180a14634998,Link Lauren,HOST,fc92713b-2006-4980-ef7c-e70f1da80427,channel-linear,HOST
13f7c77b-1fa8-4aed-ba2b-e2b3b82cf77a,Mark Halperin,SXM_HOST,fc92713b-2006-4980-ef7c-e70f1da80427,channel-linear,HOST
14e9eb97-7439-4d5a-808f-e21be62f09f3,Maureen Callahan,SXM_HOST,fc92713b-2006-4980-ef7c-e70f1da80427,channel-linear,HOST
029e4d59-e529-4cc7-a648-a224c7207ced,Sean Hannity,SXM_HOST,5f8894e9-d615-21d0-a114-ecd08e7fa75c,channel-linear,HOST
2aa47542-02d5-49d5-a602-c870c0d529d6,Stephen A. Smith,SXM_HOST,401adcf5-f664-8383-3dde-0f9f14769cc3,show,HOST
973459ad-9cf6-4c56-aa4f-4b90b7f8c63a,Julia Cunningham,SXM_HOST,e6867caa-68be-7d3c-d998-b10801ca2086,show,HOST
b57ad009-2579-4095-ae30-4ab04ef9933d,Nick Wright,SXM_HOST,cf68ff02-9dfd-4ec4-552e-d8fd40bf08c7,show,HOST
f94af6d7-794c-487d-b9e4-b764240811ee,Rich Davis,SXM_HOST,0ad7c62c-fa4f-405e-9d4e-253663cdee04,show,HOST
72b3d19c-0ac0-4557-b177-d997a03ce3c9,James Corden,ARTIST,949b0b3f-a69f-3fc5-80c7-bfc4845cd16e,show-podcast,HOST
e9ecebce-7928-415e-a4f0-5dadaa453eb1,Kim Ashley,SXM_HOST,0ad7c62c-fa4f-405e-9d4e-253663cdee04,show,HOST
cb865a68-42dd-4d28-b75e-7b667aa89673,Andy Cohen,SXM_HOST,43b21996-17f0-003b-73d5-657cdf3059bf,show,HOST
5dfef9ac-0ba7-4c34-bb22-ea1a2fe959a0,Emma Stone,GUEST,43b21996-17f0-003b-73d5-657cdf3059bf,show,GUEST
b5ec6b52-8458-43af-b7ec-9ee2ec8690a6,Barry Ritholtz,SXM_HOST,3511b4cd-288f-31a0-9e6a-d4abd4e47ce2,show-podcast,HOST
1317a8a3-2f32-406e-88b1-bdd680a23af5,Michael Ian Black,ARTIST,33b8cde7-7001-30e6-8a79-e9c77b5bd888,show-podcast,HOST
1e14beec-5855-4fe5-b5a3-a39a044cbdd4,Jenny Slate,GUEST,5fb780e3-dc50-38e6-a419-d0a32e56211b,show-podcast,HOST
df3ccc00-db99-4f6d-abcb-a8281754fe31,Ken Burns,GUEST,bcb4ea15-4cc6-3c0e-94a7-f6a331f41b78,show-podcast,HOST
7199bc4a-bdb9-42c2-8ef6-56088c519d07,Chiquis,ARTIST,ae93b4c0-d261-3b03-a263-a93d5740f35b,show-podcast,HOST
46faad40-5b1b-40a7-9bfc-ec76cb172677,Lewis Howes,HOST,d6ddb0fd-45fd-3837-815a-5a8467a72140,show-podcast,HOST
21798dc1-3e87-4e39-8075-c2efadde4cfa,John Fugelsang,SXM_HOST,73a586e5-ab9f-d1dd-7b8f-19d330c52c44,show,HOST
0a0a8f4b-d6d8-4dd8-86cf-8aa7348b8913,KAROL G,ARTIST,a8359fa0-f56e-f5a8-f8f5-e9d52b20331f,show,HOST
0a0a8f4b-d6d8-4dd8-86cf-8aa7348b8913,KAROL G,ARTIST,c2d3f592-0b27-6236-3b1c-1216afaa5b65,show,HOST
0a0a8f4b-d6d8-4dd8-86cf-8aa7348b8913,KAROL G,ARTIST,1ea2ae28-14d8-aebd-43ad-adab4121e9c7,show,HOST
8231c8f9-d2e1-44f7-88ca-674139e0ddf8,Kenny Chesney,ARTIST,0c22500b-8dbf-abf9-adae-024e510fca1a,show,GUEST
871af3a8-9280-4ea1-9de6-cf0f4bc9813c,Charlie Stillitano,SXM_HOST,0df442ee-fd74-fc8e-3946-24537a560374,show,HOST
871af3a8-9280-4ea1-9de6-cf0f4bc9813c,Charlie Stillitano,SXM_HOST,ba4f8356-1813-1307-683a-1d697ebb04ad,show,HOST
a8956eec-f02e-4adf-97fd-aa7a3b4aa204,Ashley Flowers,HOST,6ad7d5cb-6eec-3db4-bddd-8ab51bfceb98,show-podcast,HOST
a8956eec-f02e-4adf-97fd-aa7a3b4aa204,Ashley Flowers,HOST,35436c41-5de8-38c5-b675-7ad592c4f732,show-podcast,HOST
76396ddc-04a8-4e5f-94c0-89dbdd0ba574,Mikey Piff,SXM_HOST,a2d2f69b-cb59-4064-83d9-0c46130fce24,show,HOST
db997c4b-66a0-4a4f-95fc-1f13157f4172,Joy Reid,HOST,95bffee3-e903-ca28-6332-1b94f41a8962,channel-linear,HOST
5ee3bf3c-abf5-4b90-a78a-c9a94d23c735,David Fricke,SXM_HOST,60b0ea2e-dec7-1d4a-da2a-6de09f273fe7,channel-linear,HOST
e9b0672c-66eb-4d02-9d51-047e44a812af,Mike Krzyzewski,SXM_HOST,f5701423-11a8-9ee3-e9f9-11142108ae31,channel-linear,HOST
94611a90-4cc4-4c44-95fe-55378fa12214,Brian Simpson,SXM_HOST,96f5d0e4-ebff-564a-6c39-70a4a642e360,channel-linear,HOST
c764b4dc-a877-456e-964d-70de01644a2c,Tom Brady,SXM_HOST,f3126d70-09ea-bd0c-57cd-af5ab798f313,channel-linear,HOST
b81b1ebe-f593-4269-9aa8-a1b8bb02171f,Jon Favreau,SXM_HOST,f74f2e40-df6c-3719-9bd6-45fa1c543320,show-podcast,HOST
0a0a8f4b-d6d8-4dd8-86cf-8aa7348b8913,KAROL G,ARTIST,17388762-e841-e5c7-cf88-7f92ec1c9d00,show,HOST
2808c306-e53b-4192-9f27-f13ac6318127,Bill Belichick,GUEST,d99630f5-88f9-3748-80c8-22475b28f596,show-podcast,HOST
2808c306-e53b-4192-9f27-f13ac6318127,Bill Belichick,GUEST,227f8d5d-0f59-389a-b4b4-69768d419671,show-podcast,HOST
973459ad-9cf6-4c56-aa4f-4b90b7f8c63a,Julia Cunningham,SXM_HOST,960f0335-9c9a-10a6-748f-0186a1a342ab,show,HOST
0af7d726-ee57-4d29-a4de-e21dfafd6ed3,Christopher Miller,GUEST,960f0335-9c9a-10a6-748f-0186a1a342ab,show,GUEST
ee07e132-7005-4905-a6a0-fbcdaecd7cf9,Bill Polian,SXM_HOST,f3126d70-09ea-bd0c-57cd-af5ab798f313,channel-linear,HOST
e4ed5636-1395-4187-8121-8050160157de,Jenny Eliscu,SXM_HOST,60d0bb58-6cc6-0684-41f6-33aa04ddc86d,show,HOST
64ff8366-1222-466a-bf55-d8b35819201d,George Burns,ARTIST,6ce53b6e-fef9-ab81-e5e3-1e100e8a5e84,channel-linear,HOST
cd032653-5515-4474-bf68-cd56ec970d93,Alan Hunter,SXM_HOST,3680d71b-56ae-472c-3951-600d389a121d,channel-linear,HOST
c93662e5-b5a8-4c81-9e49-b50c20bf352a,Kristine Stone,SXM_HOST,3680d71b-56ae-472c-3951-600d389a121d,channel-linear,HOST
efdf31e3-e321-473a-8abd-8ab6dd15e58a,Cardinal Dolan,SXM_HOST,88c59be1-adab-d9c1-ee63-05fdef54f094,channel-linear,HOST
0139c5b4-585f-41bb-a8d2-16e1a6c02709,Father Dave Dwyer,SXM_HOST,0e975831-9c7f-5141-4044-c59b64e9d78b,show,HOST
05c6dafd-6b23-4698-b6fc-9b7d5122b841,Dan Bongino,HOST,6ab8c4cb-c80f-358f-a801-65a4646f1cd3,show-podcast,HOST
c4f713c8-2a04-4e97-9c39-e9617fb7bb90,Kevin Harvick,SXM_HOST,3a7e2191-1073-e94a-8026-8c88f30bcd19,show,HOST
d8239450-91c8-43ab-92b2-84460f60538b,Lena Dunham,HOST,290aad9a-b7a1-3ba1-a008-0a897f13a578,show-podcast,HOST
a93a86e0-9048-49b6-b2b3-ea70b17513a5,Luke Combs,ARTIST,c2f9ba6a-e13f-e52f-3ddf-294ca17e3490,show,HOST
a93a86e0-9048-49b6-b2b3-ea70b17513a5,Luke Combs,ARTIST,8c15432b-a8f8-864e-582e-b521366f5a89,show,HOST
1bcae0f2-d614-4f97-b1b8-43dd01f867c2,John Mayer,ARTIST,525e065d-a9d4-0d0e-6c98-93e68ec92ec8,show,HOST
04a2b1d3-2186-4172-bee6-38fba295811b,Bill Flanagan,GUEST,20801778-3df2-d607-eab5-e03de0ca7815,channel-linear,HOST
68482535-9a25-4411-8286-56ff28e32d8e,Caity Babs,SXM_HOST,a9ae7544-5a13-5347-b2a9-bd99244ab93e,channel-linear,HOST
34234f68-f46a-4a93-bc17-b613a8898ffb,Jose Mangin,SXM_HOST,6bd96f87-3529-f847-7d7e-0158592ac6fd,show,HOST
4c013120-0c7f-4067-ac89-38a3831a00b3,Willie Colón,ARTIST,43ab8801-5d27-e059-8e95-f5ec107d4944,show,PERFORMER
14e9eb97-7439-4d5a-808f-e21be62f09f3,Maureen Callahan,SXM_HOST,8496da99-3fdf-83f4-6e9a-87b9f14ca3da,show,HOST
d9daf4bb-a08a-4527-b970-ced9747cbf06,benny blanco,ARTIST,afdf376a-3cb0-3d15-af36-81d961647210,show-podcast,HOST
be51328f-5ed0-4cdf-b40c-db1faf6c03ab,Lil Dicky,ARTIST,afdf376a-3cb0-3d15-af36-81d961647210,show-podcast,HOST
d1a37b86-a475-45ad-99f3-fdaf656502d5,Mark Zito,SXM_HOST,80867fa3-093f-b076-bedc-af8d71cb54ab,channel-linear,HOST
54932246-4c11-4fa6-8946-07b1b5ad1cd0,Keith Roth,SXM_HOST,fed8de31-8d51-8949-6c69-2035fb0485b0,channel-linear,HOST
ddbef86c-961c-442b-a53c-d1abdbc773cf,Ryan Sampson,SXM_HOST,80867fa3-093f-b076-bedc-af8d71cb54ab,channel-linear,HOST
d486ce37-ce90-44fc-9640-36ad144f34b8,Dan Le Batard,HOST,51f88432-8311-37e0-b57d-9b0ab63f5ce9,channel-linear,HOST
4cc371ba-9963-4531-b3b1-19c59c99dc48,Mike Florio,SXM_HOST,66e0c959-ced8-2958-5d2c-c19ca4f770a4,channel-linear,HOST
97b6c64a-135b-422b-8526-623a707d71cf,Lindsay Rhodes,SXM_HOST,66e0c959-ced8-2958-5d2c-c19ca4f770a4,channel-linear,HOST
76e4b0cc-6c9b-4f26-92af-a88cea2ab182,Steve Covino,SXM_HOST,fed8de31-8d51-8949-6c69-2035fb0485b0,channel-linear,HOST
fedc2c0d-b2ca-44c0-bbc6-541e5ccdefbc,Dangerous Darren,SXM_HOST,fed8de31-8d51-8949-6c69-2035fb0485b0,channel-linear,HOST
87a65087-edcd-4d8d-89e3-d5e4261c0876,Duff McKagan,ARTIST,fed8de31-8d51-8949-6c69-2035fb0485b0,channel-linear,HOST
b57ad009-2579-4095-ae30-4ab04ef9933d,Nick Wright,SXM_HOST,21b63878-b369-1503-d1c8-6025cc8571de,channel-linear,HOST
c7aef8e7-6fc1-49c0-8828-a5029174f6ac,Tommy London,SXM_HOST,fed8de31-8d51-8949-6c69-2035fb0485b0,channel-linear,HOST
b0d6bda1-0071-433c-b611-5f025b7398a6,Jessica Charman,SXM_HOST,53083b46-7b29-3903-222a-3350e42eff68,channel-linear,HOST
bd923964-afad-40ba-ab82-db57d833eb73,Nathaniel Rateliff,ARTIST,804a5411-b234-1188-27da-f01197103886,channel-linear,HOST
defd2cfa-87b4-488a-9518-c866c094b6a7,Paul Oakenfold,ARTIST,a4b7a4f7-af96-3ae6-53df-f78ff9ac9aab,channel-linear,HOST
3a58a6ee-a25c-42d2-af82-55e854938e1b,Gayle King,SXM_HOST,813d656c-9af5-7f51-bb48-d724327d9289,channel-linear,HOST
617331b3-4f87-491d-be8f-701c9aec673c,Woody Harrelson,HOST,813d656c-9af5-7f51-bb48-d724327d9289,channel-linear,HOST
4b2fc2e5-fdab-44da-bb4c-cab8456b0498,Ted Danson,HOST,813d656c-9af5-7f51-bb48-d724327d9289,channel-linear,HOST
